month,hour,DEWP,TEMP,Iws,Is,Ir,pm2.5
12,20,-16,-3,0.45,0,0,79
12,21,-16,-3,0.9,0,0,86
12,22,-16,-5,1.79,0,0,98
12,23,-16,-4,0.89,0,0,163
12,0,-14,-5,0.89,0,0,271
12,1,-16,-6,1.34,0,0,331
12,2,-16,-5,1.79,0,0,291
12,3,-14,-6,0.89,0,0,262
12,4,-16,-7,2.68,0,0,201
12,5,-15,-8,4.47,0,0,90
12,6,-16,-8,6.26,0,0,73
12,7,-15,-7,9.39,0,0,66
12,8,-16,-8,12.52,0,0,88
12,9,-13,-6,0.89,0,0,82
12,10,-14,-3,1.78,0,0,84
12,11,-14,-1,2.67,0,0,89
12,12,-18,1,3.12,0,0,117
12,13,-18,1,4.01,0,0,135
12,14,-18,2,4.9,0,0,143
12,15,-17,2,0.89,0,0,156
12,16,-16,1,1.78,0,0,174
12,17,-15,-1,0.89,0,0,202
12,18,-14,-2,0.89,0,0,194
12,19,-13,-2,0.89,0,0,210
12,20,-11,-2,1.78,0,0,247
12,21,-12,-1,0.89,0,0,284
12,22,-11,-1,0.89,0,0,281
12,23,-12,-1,0.89,0,0,291
12,0,-12,-2,1.79,0,0,310
12,1,-13,-3,3.58,0,0,280
12,2,-12,-3,5.37,0,0,302
12,3,-12,-2,7.16,0,0,259
12,4,-12,-1,10.29,0,0,198
12,5,-12,-2,12.08,0,0,192
12,6,-12,-1,0.89,0,0,127
12,7,-16,0,5.81,0,0,89
12,8,-16,0,10.73,0,0,40
12,9,-16,0,16.54,0,0,24
12,10,-19,0,23.69,0,0,26
12,11,-19,1,29.5,0,0,20
12,12,-19,2,4.92,0,0,19
12,13,-19,1,3.13,0,0,24
12,14,-19,2,6.26,0,0,27
12,15,-20,2,9.39,0,0,30
12,16,-20,1,12.52,0,0,26
12,17,-18,0,14.31,0,0,28
12,18,-18,-3,16.1,0,0,39
12,19,-20,-1,20.12,0,0,30
12,20,-21,-2,24.14,0,0,27
12,21,-21,-3,28.16,0,0,17
12,22,-21,-4,33.08,0,0,13
12,23,-21,-5,38,0,0,11
12,0,-21,-5,42.92,0,0,12
12,1,-21,-6,46.94,0,0,12
12,2,-20,-6,51.86,0,0,10
12,3,-20,-7,55.88,0,0,11
12,4,-20,-7,59.01,0,0,13
12,5,-22,-10,3.13,0,0,12
12,6,-20,-11,6.26,0,0,12
12,7,-20,-10,1.79,0,0,27
12,8,-20,-6,7.15,0,0,12
12,9,-20,-4,11.17,0,0,19
12,10,-20,-3,14.3,0,0,18
12,11,-20,-1,18.32,0,0,17
12,12,-23,1,23.24,0,0,19
12,13,-23,0,1.79,0,0,20
12,14,-20,0,1.79,0,0,13
12,15,-23,0,3.58,0,0,55
12,16,-20,-1,6.71,0,0,59
12,17,-20,-3,8.5,0,0,78
12,18,-19,-4,10.29,0,0,91
12,19,-19,-5,12.08,0,0,97
12,20,-19,-5,0.89,0,0,97
12,21,-18,-8,1.79,0,0,123
12,22,-17,-7,0.89,0,0,162
12,23,-18,-7,1.79,0,0,214
12,0,-18,-9,5.81,0,0,160
12,1,-18,-7,7.6,0,0,41
12,2,-18,-10,9.39,0,0,18
12,3,-19,-8,3.13,0,0,11
12,4,-20,-10,1.79,0,0,8
12,5,-19,-11,4.92,0,0,9
12,6,-20,-10,8.94,0,0,8
12,7,-19,-8,12.07,0,0,10
12,8,-19,-7,4.02,0,0,16
12,9,-19,-6,8.04,0,0,23
12,10,-19,-4,12.06,0,0,26
12,11,-20,-3,16.08,0,0,31
12,12,-20,-1,19.21,0,0,31
12,13,-20,-1,22.34,0,0,27
12,14,-20,0,25.47,0,0,23
12,15,-22,0,27.26,0,0,27
12,16,-21,0,29.05,0,0,33
12,17,-21,-2,0.89,0,0,30
12,18,-20,-4,0.89,0,0,43
12,19,-19,-1,1.79,0,0,48
12,20,-19,-4,3.58,0,0,80
12,21,-17,-6,1.79,0,0,93
12,22,-18,-8,3.58,0,0,95
12,23,-18,-9,6.71,0,0,107
12,0,-19,-8,9.84,0,0,152
12,1,-18,-5,3.13,0,0,117
12,2,-19,-6,6.26,0,0,40
12,3,-19,-10,3.13,0,0,23
12,4,-18,-10,6.26,0,0,17
12,5,-18,-7,9.39,0,0,25
12,6,-18,-9,12.52,0,0,29
12,7,-18,-11,14.31,0,0,36
12,8,-17,-10,16.1,0,0,40
12,9,-15,-3,19.23,0,0,24
12,10,-17,-1,4.02,0,0,29
12,11,-20,1,0.89,0,0,34
12,12,-20,1,3.13,0,0,17
12,13,-21,1,7.15,0,0,17
12,14,-21,2,1.79,0,0,15
12,15,-21,2,3.13,0,0,20
12,16,-21,1,4.92,0,0,24
12,19,-16,0,2.68,0,0,50
12,20,-16,-5,1.79,0,0,57
12,21,-18,-5,3.13,0,0,38
12,22,-17,-2,4.02,0,0,68
12,23,-19,-4,5.81,0,0,46
12,0,-19,-4,6.7,0,0,37
12,1,-19,-5,9.83,0,0,28
12,2,-19,-3,13.85,0,0,22
12,3,-19,-4,17.87,0,0,22
12,4,-19,-5,21,0,0,17
12,5,-19,-9,3.13,0,0,21
12,6,-18,-8,6.26,0,0,19
12,7,-18,-8,8.05,0,0,28
12,8,-16,-8,12.07,0,0,26
12,9,-16,-3,16.09,0,0,34
12,10,-18,-1,4.02,0,0,41
12,11,-20,0,1.79,0,0,42
12,12,-21,1,1.79,0,0,42
12,13,-21,2,1.79,0,0,36
12,14,-21,2,1.79,0,0,34
12,15,-21,4,3.58,0,0,45
12,16,-21,2,1.79,0,0,89
12,17,-19,1,3.58,0,0,121
12,18,-16,-1,6.71,0,0,128
12,19,-16,-1,8.5,0,0,158
12,20,-16,-2,10.29,0,0,242
12,21,-15,-2,0.89,0,0,247
12,22,-15,-5,1.78,0,0,242
12,23,-15,-6,0.89,0,0,240
12,0,-15,-8,0.89,0,0,267
12,1,-14,-7,0.45,0,0,177
12,2,-14,-7,1.79,0,0,148
12,3,-15,-7,3.58,0,0,178
12,4,-16,-8,4.47,0,0,165
12,5,-16,-9,6.26,0,0,155
12,6,-16,-8,8.05,0,0,96
12,7,-16,-8,9.84,0,0,70
12,8,-17,-9,11.63,0,0,62
12,9,-14,-7,13.42,0,0,65
12,10,-14,-4,0.89,0,0,52
12,11,-15,-2,1.78,0,0,80
12,12,-15,0,2.67,0,0,112
12,13,-17,1,3.56,0,0,144
12,14,-17,2,4.45,0,0,139
12,15,-17,1,1.79,0,0,138
12,16,-16,0,3.58,0,0,130
12,17,-14,-2,4.47,0,0,118
12,18,-13,-3,5.36,0,0,315
12,19,-12,-4,0.89,0,0,317
12,20,-12,-5,0.89,0,0,325
12,21,-12,-6,0.45,0,0,348
12,22,-12,-6,0.9,0,0,336
12,23,-13,-7,0.89,0,0,334
12,0,-14,-8,1.78,0,0,345
12,1,-13,-8,3.13,0,0,332
12,2,-15,-8,4.92,0,0,337
12,3,-15,-9,6.71,0,0,384
12,4,-16,-9,9.84,0,0,240
12,5,-14,-7,12.97,0,0,139
12,6,-17,-10,16.1,0,0,111
12,7,-16,-9,20.12,0,0,104
12,8,-15,-6,24.14,0,0,124
12,9,-13,-2,27.27,0,0,93
12,10,-17,3,4.02,0,0,98
12,11,-16,4,8.94,0,0,66
12,12,-17,4,13.86,0,0,47
12,13,-17,5,17.88,0,0,34
12,14,-18,6,21.01,0,0,36
12,15,-18,6,24.14,0,0,36
12,16,-19,5,25.93,0,0,33
12,17,-18,1,1.79,0,0,29
12,18,-17,1,4.92,0,0,105
12,19,-16,-1,6.71,0,0,121
12,20,-14,-2,0.89,0,0,168
12,21,-14,-4,1.78,0,0,202
12,22,-13,-4,2.67,0,0,196
12,23,-13,-6,3.56,0,0,216
12,0,-14,-6,0.89,0,0,247
12,1,-14,-6,0.89,0,0,273
12,2,-15,-9,0.89,0,0,334
12,3,-14,-8,0.45,0,0,417
12,4,-15,-9,0.89,0,0,457
12,5,-14,-8,0.45,0,0,426
12,6,-14,-9,1.79,0,0,377
12,7,-14,-9,0.89,0,0,346
12,8,-13,-9,1.79,0,0,332
12,9,-12,-6,1.79,0,0,282
12,10,-11,-4,3.58,0,0,211
12,11,-11,-1,0.89,0,0,201
12,12,-10,0,1.78,0,0,235
12,13,-11,0,2.67,0,0,283
12,14,-10,1,3.56,0,0,313
12,15,-10,1,4.45,0,0,337
12,16,-11,0,5.34,0,0,362
12,17,-10,-2,0.89,0,0,333
12,18,-10,-4,1.79,0,0,312
12,19,-10,-4,0.89,0,0,309
12,20,-10,-4,1.79,0,0,332
12,21,-9,-4,0.89,0,0,294
12,22,-9,-4,1.78,0,0,302
12,23,-9,-5,0.45,0,0,267
12,0,-10,-6,1.79,0,0,267
12,1,-11,-7,3.58,0,0,297
12,2,-11,-7,5.37,0,0,329
12,3,-10,-7,7.16,0,0,326
12,4,-10,-7,8.95,0,0,305
12,5,-10,-7,10.74,0,0,281
12,6,-12,-8,13.87,0,0,254
12,7,-12,-8,15.66,0,0,247
12,8,-12,-8,18.79,0,0,265
12,9,-10,-6,22.81,0,0,262
12,10,-8,-3,24.6,0,0,267
12,11,-10,-1,27.73,0,0,282
12,12,-11,2,30.86,0,0,295
12,13,-11,4,33.99,0,0,286
12,14,-14,7,38.01,0,0,84
12,15,-15,6,42.03,0,0,58
12,16,-19,6,50.08,0,0,43
12,17,-22,4,59.91,0,0,36
12,18,-23,2,67.06,0,0,26
12,19,-23,1,75.11,0,0,36
12,20,-23,-1,90.31,0,0,32
12,21,-23,-2,104.17,0,0,21
12,22,-24,-3,118.03,0,0,18
12,23,-23,-3,130.99,0,0,20
12,0,-22,-3,143.06,0,0,13
12,1,-22,-4,152.89,0,0,15
12,2,-21,-4,162.72,0,0,11
12,3,-22,-4,172.55,0,0,13
12,4,-22,-5,180.6,0,0,16
12,5,-22,-5,189.54,0,0,13
12,6,-23,-5,196.69,0,0,13
12,7,-23,-5,204.74,0,0,11
12,8,-23,-5,212.79,0,0,18
12,9,-23,-3,219.94,0,0,17
12,10,-23,-2,228.88,0,0,16
12,11,-23,-1,237.82,0,0,16
12,12,-26,1,249,0,0,18
12,13,-26,2,257.94,0,0,15
12,14,-25,2,269.12,0,0,14
12,15,-26,2,278.95,0,0,16
12,16,-25,2,288.78,0,0,13
12,17,-25,1,296.83,0,0,11
12,18,-25,0,306.66,0,0,14
12,19,-23,0,314.71,0,0,17
12,20,-23,-1,322.76,0,0,16
12,21,-23,-1,331.7,0,0,13
12,22,-23,-1,338.85,0,0,17
12,23,-23,-4,343.77,0,0,15
12,0,-22,-5,347.79,0,0,13
12,1,-23,-3,352.71,0,0,23
12,2,-23,-3,358.52,0,0,16
12,3,-23,-2,364.33,0,0,18
12,4,-23,-3,370.14,0,0,12
12,5,-22,-4,374.16,0,0,16
12,6,-22,-4,379.08,0,0,9
12,7,-22,-4,384.89,0,0,14
12,8,-21,-4,392.04,0,0,18
12,9,-22,-2,397.85,0,0,24
12,10,-22,-2,403.66,0,0,25
12,11,-21,-1,409.47,0,0,21
12,12,-21,0,415.28,0,0,23
12,13,-24,0,420.2,0,0,27
12,14,-24,1,425.12,0,0,18
12,15,-23,1,428.25,0,0,15
12,16,-23,0,0.89,0,0,20
12,17,-23,1,1.79,0,0,27
12,18,-19,-2,1.79,0,0,30
12,19,-20,-2,0.89,0,0,54
12,20,-19,-3,0.89,0,0,64
12,21,-18,-4,0.45,0,0,126
12,22,-18,-5,1.79,0,0,108
12,23,-19,-6,1.79,0,0,45
12,0,-20,-6,3.58,0,0,30
12,1,-18,-3,7.6,0,0,21
12,2,-17,-2,13.41,0,0,14
12,3,-17,-3,20.56,0,0,12
12,4,-18,-4,24.58,0,0,14
12,5,-20,-3,31.73,0,0,17
12,6,-20,-4,39.78,0,0,13
12,7,-20,-4,46.93,0,0,15
12,8,-20,-4,52.74,0,0,17
12,9,-21,-3,59.89,0,0,21
12,10,-23,-2,68.83,0,0,17
12,11,-24,-1,77.77,0,0,14
12,12,-23,0,84.92,0,0,11
12,13,-27,1,93.86,0,0,11
12,14,-26,1,101.91,0,0,15
12,15,-27,2,109.06,0,0,21
12,16,-26,2,114.87,0,0,14
12,17,-27,1,119.79,0,0,20
12,18,-27,1,124.71,0,0,22
12,19,-26,1,128.73,0,0,30
12,21,-26,0,136.78,0,0,38
12,22,-26,0,139.91,0,0,38
12,23,-26,0,143.04,0,0,48
12,0,-23,-1,4.02,0,0,58
12,1,-24,0,5.81,0,0,64
12,2,-24,-1,9.83,0,0,74
12,3,-24,0,16.98,0,0,77
12,4,-24,0,24.13,0,0,32
12,5,-24,-2,28.15,0,0,27
12,6,-24,-3,32.17,0,0,24
12,7,-23,-4,0.89,0,0,33
12,8,-22,-7,1.78,0,0,60
12,9,-18,-3,1.79,0,0,77
12,10,-22,1,0.89,0,0,84
12,11,-23,4,1.78,0,0,67
12,12,-24,5,1.79,0,0,59
12,13,-25,6,5.81,0,0,42
12,14,-24,7,10.73,0,0,32
12,15,-24,7,15.65,0,0,44
12,16,-25,6,19.67,0,0,68
12,17,-24,4,22.8,0,0,43
12,11,-23,6,75.98,0,0,34
12,12,-22,6,85.81,0,0,25
12,13,-22,7,95.64,0,0,27
12,14,-21,7,104.58,0,0,25
12,15,-23,7,112.63,0,0,25
12,16,-23,7,120.68,0,0,25
12,17,-22,6,126.49,0,0,25
12,18,-22,5,130.51,0,0,36
12,19,-22,6,132.3,0,0,36
12,20,-21,5,3.13,0,0,64
12,21,-20,3,1.79,0,0,67
12,22,-20,3,3.13,0,0,72
12,23,-21,4,4.92,0,0,88
12,0,-18,-2,0.89,0,0,84
12,1,-20,1,1.79,0,0,87
12,2,-18,-2,0.89,0,0,107
12,3,-16,-5,1.79,0,0,129
12,4,-16,-2,3.58,0,0,109
12,5,-15,-5,1.79,0,0,113
12,6,-19,2,3.13,0,0,83
12,7,-20,5,10.28,0,0,71
12,8,-19,5,17.43,0,0,61
12,9,-19,6,27.26,0,0,50
12,10,-18,7,37.09,0,0,48
12,11,-19,7,46.03,0,0,41
12,12,-18,9,57.21,0,0,34
12,13,-18,9,65.26,0,0,28
12,14,-19,9,73.31,0,0,22
12,15,-18,9,83.14,0,0,19
12,16,-18,9,92.97,0,0,16
12,17,-19,8,102.8,0,0,21
12,18,-19,8,109.95,0,0,15
12,19,-19,7,114.87,0,0,22
12,20,-21,7,119.79,0,0,18
12,21,-21,7,125.6,0,0,23
12,22,-21,6,130.52,0,0,20
12,23,-20,7,137.67,0,0,23
1,0,-20,7,143.48,0,0,24
1,1,-20,7,147.5,0,0,53
1,2,-20,6,151.52,0,0,65
1,3,-20,6,153.31,0,0,70
1,4,-18,3,0.89,0,0,79
1,5,-18,4,4.02,0,0,92
1,6,-19,6,8.94,0,0,106
1,7,-19,6,16.09,0,0,75
1,8,-18,6,21.9,0,0,58
1,9,-18,7,26.82,0,0,33
1,10,-18,8,31.74,0,0,51
1,11,-18,9,39.79,0,0,32
1,12,-17,10,48.73,0,0,23
1,13,-18,11,55.88,0,0,28
1,14,-17,11,63.93,0,0,23
1,15,-17,11,71.08,0,0,24
1,16,-17,11,76.89,0,0,26
1,17,-16,10,81.81,0,0,26
1,18,-16,9,84.94,0,0,27
1,19,-16,9,1.79,0,0,43
1,20,-14,3,2.68,0,0,62
1,21,-14,0,1.79,0,0,70
1,22,-12,-1,0.89,0,0,81
1,23,-12,0,1.79,0,0,111
1,0,-13,-2,0.89,0,0,144
1,1,-12,-4,0.89,0,0,170
1,2,-12,-4,1.34,0,0,174
1,3,-12,-4,0.89,0,0,174
1,4,-12,-5,0.89,0,0,172
1,5,-10,-2,1.79,0,0,149
1,6,-7,-2,3.58,0,0,166
1,7,-9,-5,0.89,0,0,187
1,8,-9,-5,3.13,0,0,107
1,9,-7,-2,4.92,0,0,114
1,10,-7,2,6.71,0,0,108
1,11,-8,4,0.89,0,0,102
1,12,-8,5,1.78,0,0,95
1,13,-9,7,2.67,0,0,127
1,14,-9,7,4.46,0,0,125
1,15,-10,7,5.35,0,0,128
1,16,-10,6,5.8,0,0,146
1,17,-9,4,6.69,0,0,165
1,18,-8,3,7.58,0,0,173
1,19,-9,1,8.47,0,0,195
1,20,-8,0,9.36,0,0,239
1,21,-8,0,0.89,0,0,232
1,22,-8,-1,1.79,0,0,242
1,23,-7,-1,4.02,0,0,269
1,0,-9,0,7.15,0,0,264
1,1,-9,1,0.45,0,0,220
1,2,-9,0,4.02,0,0,146
1,3,-9,1,0.89,0,0,34
1,4,-9,-2,3.13,0,0,34
1,5,-9,-1,7.15,0,0,35
1,6,-13,0,0.89,0,0,45
1,7,-13,-1,3.13,0,0,43
1,8,-12,-1,7.15,0,0,43
1,9,-13,4,11.17,0,0,36
1,10,-16,7,14.3,0,0,36
1,11,-16,8,17.43,0,0,23
1,12,-16,8,20.56,0,0,25
1,13,-17,9,22.35,0,0,29
1,14,-18,9,1.79,0,0,26
1,15,-17,8,3.58,0,0,21
1,16,-17,7,1.79,0,0,25
1,17,-17,5,3.58,0,0,31
1,18,-17,3,0.45,0,0,43
1,19,-17,3,1.34,0,0,46
1,20,-16,1,2.23,0,0,50
1,21,-13,-1,2.68,0,0,68
1,22,-11,-1,1.79,0,0,60
1,23,-8,-1,4.92,0,0,103
1,0,-6,-1,6.71,0,0,85
1,1,-6,-2,8.5,0,0,86
1,2,-7,-2,0.89,0,0,89
1,3,-7,-2,1.79,0,0,77
1,4,-9,-5,0.45,0,0,77
1,5,-9,-5,1.34,0,0,75
1,6,-9,-6,1.79,0,0,80
1,7,-7,-4,0.89,0,0,86
1,8,-7,-3,0.89,0,0,95
1,9,-6,-2,0.89,0,0,101
1,10,-6,-1,1.78,0,0,132
1,11,-5,-1,3.57,0,0,153
1,12,-6,0,1.79,0,0,173
1,13,-7,1,0.89,0,0,178
1,14,-7,2,1.79,0,0,176
1,15,-7,2,0.89,0,0,209
1,16,-7,2,1.79,0,0,219
1,17,-7,1,3.58,0,0,224
1,18,-8,-2,6.71,0,0,212
1,19,-8,-3,8.5,0,0,221
1,20,-8,-4,10.29,0,0,221
1,21,-8,-4,0.89,0,0,217
1,22,-8,-4,1.78,0,0,203
1,23,-9,-5,1.79,0,0,221
1,0,-8,-4,3.58,0,0,192
1,1,-10,-6,6.71,0,0,183
1,2,-8,-5,10.73,0,0,175
1,3,-9,-6,14.75,0,0,177
1,4,-10,-7,17.88,0,0,183
1,5,-10,-7,22.8,0,0,155
1,6,-9,-6,26.82,0,0,151
1,7,-10,-7,29.95,0,0,137
1,8,-8,-4,34.87,0,0,109
1,9,-8,-2,39.79,0,0,140
1,10,-8,1,42.92,0,0,117
1,11,-12,5,46.05,0,0,128
1,12,-14,5,3.13,0,0,54
1,13,-14,5,6.26,0,0,34
1,14,-15,6,9.39,0,0,32
1,15,-15,6,12.52,0,0,28
1,16,-15,6,3.13,0,0,29
1,17,-15,3,4.92,0,0,37
1,18,-15,1,6.71,0,0,46
1,19,-12,-1,0.89,0,0,54
1,20,-12,-2,1.78,0,0,53
1,21,-12,0,4.02,0,0,47
1,22,-9,-1,7.15,0,0,112
1,23,-8,-2,8.94,0,0,125
1,0,-7,-3,0.89,0,0,128
1,1,-5,-2,1.78,0,0,126
1,2,-5,-1,2.67,0,0,153
1,3,-5,-1,3.12,1,0,157
1,4,-5,-1,0.89,2,0,144
1,5,-5,-1,0.89,3,0,138
1,6,-5,-1,1.79,0,0,128
1,7,-5,-1,3.58,0,0,126
1,8,-5,-1,5.37,0,0,126
1,9,-6,-1,8.5,1,0,159
1,10,-5,-1,11.63,2,0,149
1,11,-4,0,15.65,0,0,123
1,12,-4,0,18.78,0,0,150
1,13,-5,0,22.8,0,0,146
1,14,-5,0,25.93,0,0,145
1,15,-5,0,27.72,0,0,160
1,16,-5,0,29.51,0,0,148
1,17,-5,0,30.4,0,0,156
1,18,-7,-2,31.29,0,0,158
1,19,-6,-2,0.89,0,0,167
1,20,-5,-1,0.89,0,0,171
1,21,-6,-1,1.78,0,0,177
1,22,-6,-1,0.89,0,0,185
1,23,-6,-1,0.89,0,0,201
1,0,-6,-1,1.34,0,0,217
1,1,-6,-2,0.89,0,0,208
1,2,-7,-4,0.89,0,0,204
1,3,-7,-4,0.89,0,0,213
1,4,-6,-3,2.68,0,0,256
1,5,-6,-3,5.81,0,0,211
1,6,-8,-5,8.94,0,0,203
1,7,-7,-5,12.07,0,0,212
1,8,-6,-3,16.09,0,0,205
1,9,-7,-1,20.11,0,0,196
1,10,-8,1,24.13,0,0,182
1,11,-11,3,4.02,0,0,124
1,12,-14,3,8.94,0,0,102
1,13,-14,5,12.96,0,0,77
1,14,-16,5,16.98,0,0,48
1,15,-16,5,3.13,0,0,38
1,16,-16,5,1.79,0,0,31
1,17,-16,4,1.79,0,0,27
1,18,-16,4,4.92,0,0,33
1,19,-16,-1,8.94,0,0,35
1,20,-19,-1,12.07,0,0,29
1,21,-20,0,16.09,0,0,24
1,22,-25,0,20.11,0,0,26
1,23,-21,-4,24.13,0,0,11
1,0,-22,-3,28.15,0,0,14
1,1,-21,-4,31.28,0,0,12
1,2,-21,-4,34.41,0,0,9
1,3,-20,-4,39.33,0,0,11
1,4,-20,-5,43.35,0,0,15
1,5,-20,-5,1.79,0,0,13
1,6,-21,-6,1.79,0,0,15
1,7,-20,-6,6.71,0,0,17
1,8,-20,-5,4.02,0,0,19
1,9,-21,-5,3.13,0,0,18
1,10,-20,-2,7.15,0,0,21
1,11,-21,-1,1.79,0,0,17
1,12,-28,0,8.94,0,0,22
1,13,-27,1,16.09,0,0,23
1,14,-25,0,21.9,0,0,16
1,15,-26,0,27.71,0,0,22
1,16,-25,0,33.52,0,0,18
1,17,-26,-1,39.33,0,0,17
1,18,-26,-2,44.25,0,0,21
1,19,-25,-2,49.17,0,0,23
1,20,-25,-5,54.09,0,0,22
1,21,-25,-7,58.11,0,0,21
1,22,-23,-8,59.9,0,0,23
1,23,-24,-7,1.79,0,0,53
1,0,-23,-10,0.89,0,0,66
1,1,-23,-10,1.79,0,0,52
1,2,-23,-9,3.58,0,0,30
1,3,-23,-11,6.71,0,0,10
1,4,-23,-8,9.84,0,0,10
1,5,-26,-6,14.76,0,0,13
1,6,-25,-7,18.78,0,0,11
1,7,-25,-9,20.57,0,0,14
1,8,-24,-9,23.7,0,0,20
1,9,-25,-4,27.72,0,0,22
1,10,-26,-3,31.74,0,0,23
1,11,-28,-2,37.55,0,0,20
1,12,-28,0,42.47,0,0,17
1,13,-32,0,48.28,0,0,14
1,14,-33,1,54.09,0,0,10
1,15,-35,1,61.24,0,0,10
1,16,-34,1,67.05,0,0,27
1,17,-26,0,4.92,0,0,44
1,18,-24,-1,8.05,0,0,53
1,19,-23,-2,9.84,0,0,59
1,20,-22,-2,12.97,0,0,56
1,21,-23,-2,14.76,0,0,58
1,22,-24,-6,0.89,0,0,66
1,23,-21,-8,0.89,0,0,73
1,0,-20,-9,0.89,0,0,83
1,1,-20,-9,1.78,0,0,81
1,2,-22,-12,1.79,0,0,91
1,3,-22,-11,3.58,0,0,104
1,4,-22,-12,5.37,0,0,88
1,5,-23,-13,7.16,0,0,85
1,6,-22,-13,10.29,0,0,66
1,7,-23,-13,13.42,0,0,47
1,8,-22,-11,0.89,0,0,70
1,9,-21,-8,1.79,0,0,61
1,10,-22,-5,0.89,0,0,47
1,11,-23,-2,1.78,0,0,61
1,12,-25,0,2.67,0,0,69
1,13,-27,3,1.79,0,0,66
1,14,-28,3,3.58,0,0,63
1,15,-27,4,1.79,0,0,43
1,16,-29,5,4.92,0,0,48
1,17,-26,2,4.02,0,0,67
1,18,-26,1,8.04,0,0,87
1,19,-25,1,12.06,0,0,127
1,20,-20,-3,0.89,0,0,126
1,21,-24,1,1.78,0,0,126
1,22,-19,-5,1.79,0,0,106
1,23,-20,-8,2.68,0,0,104
1,0,-19,-9,0.89,0,0,118
1,1,-19,-9,1.78,0,0,141
1,2,-19,-9,1.79,0,0,199
1,3,-19,-10,2.68,0,0,262
1,4,-21,-10,4.47,0,0,234
1,5,-19,-11,0.89,0,0,221
1,6,-20,-12,0.89,0,0,177
1,7,-20,-11,4.02,0,0,135
1,8,-20,-11,1.79,0,0,108
1,9,-18,-7,0.89,0,0,97
1,10,-20,-3,1.79,0,0,87
1,11,-21,-1,3.58,0,0,85
1,12,-25,1,5.37,0,0,81
1,13,-25,3,1.79,0,0,82
1,14,-25,5,1.79,0,0,81
1,15,-27,5,1.79,0,0,111
1,16,-25,4,4.02,0,0,143
1,17,-22,2,7.15,0,0,153
1,18,-21,2,11.17,0,0,189
1,19,-19,2,14.3,0,0,244
1,20,-18,-4,0.89,0,0,273
1,21,-19,-5,2.68,0,0,218
1,22,-19,-1,6.7,0,0,227
1,23,-19,-2,0.89,0,0,95
1,0,-22,1,8.94,0,0,20
1,6,-24,-6,39.78,0,0,12
1,7,-23,-7,42.91,0,0,12
1,8,-22,-6,0.89,0,0,17
1,9,-22,-2,1.79,0,0,33
1,10,-23,0,3.58,0,0,22
1,11,-26,1,1.79,0,0,20
1,12,-26,1,0.89,0,0,10
1,13,-27,2,4.02,0,0,14
1,14,-27,2,8.04,0,0,12
1,15,-27,4,12.06,0,0,12
1,16,-27,3,16.98,0,0,8
1,17,-27,2,3.13,0,0,19
1,18,-26,1,3.13,0,0,40
1,19,-25,0,7.15,0,0,37
1,20,-22,-2,0.45,0,0,42
1,21,-22,-4,1.34,0,0,56
1,22,-21,-8,3.13,0,0,62
1,23,-22,-9,0.89,0,0,57
1,0,-19,-9,0.89,0,0,57
1,1,-20,-9,1.79,0,0,75
1,2,-20,-9,0.89,0,0,96
1,3,-18,-9,1.79,0,0,110
1,4,-20,-11,3.58,0,0,97
1,5,-20,-11,5.37,0,0,105
1,6,-19,-12,0.89,0,0,84
1,7,-19,-11,1.79,0,0,106
1,8,-19,-11,0.89,0,0,112
1,9,-17,-8,2.68,0,0,120
1,10,-18,-4,0.89,0,0,117
1,11,-18,-1,1.78,0,0,118
1,12,-19,0,2.67,0,0,106
1,13,-23,1,3.56,0,0,96
1,14,-22,2,4.45,0,0,82
1,15,-23,3,1.79,0,0,63
1,16,-23,3,0.89,0,0,79
1,17,-22,0,0.89,0,0,125
1,18,-20,-2,0.89,0,0,119
1,19,-19,-6,1.79,0,0,115
1,20,-16,-6,1.79,0,0,131
1,21,-18,-7,1.79,0,0,177
1,22,-17,-7,0.89,0,0,287
1,23,-19,-8,1.79,0,0,299
1,0,-18,-7,1.79,0,0,250
1,1,-19,-8,3.58,0,0,159
1,2,-20,-9,6.71,0,0,124
1,3,-19,-8,11.63,0,0,123
1,4,-21,-10,15.65,0,0,49
1,5,-19,-9,0.89,0,0,36
1,6,-20,-9,1.78,0,0,59
1,7,-18,-9,2.67,0,0,85
1,8,-18,-11,1.79,0,0,170
1,9,-15,-7,3.58,0,0,180
1,10,-12,-2,5.37,0,0,227
1,11,-20,-1,0.89,0,0,199
1,12,-23,1,1.78,0,0,168
1,13,-24,2,2.67,0,0,93
1,14,-23,3,1.79,0,0,80
1,15,-22,3,1.79,0,0,111
1,16,-19,3,3.13,0,0,133
1,17,-17,1,6.26,0,0,135
1,18,-16,0,9.39,0,0,94
1,19,-17,0,12.52,0,0,103
1,20,-16,1,1.79,0,0,92
1,21,-15,-5,2.68,0,0,93
1,22,-14,-5,3.57,0,0,109
1,23,-14,-6,4.46,0,0,122
1,0,-13,-7,5.35,0,0,123
1,1,-14,-8,0.89,0,0,122
1,2,-15,-7,2.68,0,0,172
1,3,-17,-10,4.47,0,0,213
1,4,-17,-10,6.26,0,0,196
1,5,-18,-10,0.89,0,0,158
1,6,-19,-10,1.78,0,0,103
1,7,-18,-10,3.13,0,0,90
1,8,-18,-7,4.92,0,0,70
1,9,-18,-5,8.05,0,0,67
1,10,-17,-2,12.07,0,0,66
1,11,-18,0,13.86,0,0,52
1,12,-20,2,1.79,0,0,55
